Hashtag,Cleaned Tweet Count,Scraped Date,Scraped Time,Hour Offset,Rank,Source
Tobey,10000.0,2025-08-03,00:00,21,40,India
प्रज्वल रेवन्ना,11600.0,2025-08-03,00:00,21,41,India
Crawley,10000.0,2025-08-03,00:00,21,42,India
#RavindraJadeja𓃵,10000.0,2025-08-03,00:00,21,43,India
#IndiaWithPalestine,12200.0,2025-08-03,00:00,21,44,India
#Rajinikanth,41600.0,2025-08-03,00:00,21,45,India
#Nagarjuna,12100.0,2025-08-03,00:00,21,46,India
#LokeshKanagaraj,17800.0,2025-08-03,00:00,21,47,India
#33YearsOfAJITHISM,42100.0,2025-08-03,00:00,21,48,India
#AamirKhan,56200.0,2025-08-03,00:00,21,49,India
#YashasviJaiswal,10000.0,2025-08-03,00:00,21,50,India
Washington Sundar,10000.0,2025-08-02,23:00,22,1,India
#CoolieUnleashed,89800.0,2025-08-02,23:00,22,2,India
#INDvsEND,10000.0,2025-08-02,23:00,22,3,India
#INDvsENG2025,10000.0,2025-08-02,23:00,22,4,India
#ENGvIND,33300.0,2025-08-02,23:00,22,5,India
#SaveKaashviArohvi,10000.0,2025-08-02,23:00,22,6,India
Sir Jadeja,10000.0,2025-08-02,23:00,22,7,India
MUNAWAR HOSTING PPP ON TV,52200.0,2025-08-02,23:00,22,8,India
Lewis,62700.0,2025-08-02,23:00,22,9,India
Charles,144400.0,2025-08-02,23:00,22,10,India
Loki,28900.0,2025-08-02,23:00,22,11,India
Sir Ravindra Jadeja,10000.0,2025-08-02,23:00,22,12,India
अरुण जेटली,21500.0,2025-08-02,23:00,22,13,India
Ferrari,40100.0,2025-08-02,23:00,22,14,India
Vikram,14200.0,2025-08-02,23:00,22,15,India
चुनाव आयोग,62300.0,2025-08-02,23:00,22,16,India
Jurel,10000.0,2025-08-02,23:00,22,17,India
Hamilton,40600.0,2025-08-02,23:00,22,18,India
Nehru,18800.0,2025-08-02,23:00,22,19,India
तेजस्वी यादव,32200.0,2025-08-02,23:00,22,20,India
प्रियंका भारती,10000.0,2025-08-02,23:00,22,21,India
Karun Nair,10000.0,2025-08-02,23:00,22,22,India
Epic,204400.0,2025-08-02,23:00,22,23,India
Sathyaraj,50200.0,2025-08-02,23:00,22,24,India
Thalaivar,34400.0,2025-08-02,23:00,22,25,India
Aston Martin,10000.0,2025-08-02,23:00,22,26,India
Arun Jaitley,49600.0,2025-08-02,23:00,22,27,India
Ambani,13200.0,2025-08-02,23:00,22,28,India
Alonso,30000.0,2025-08-02,23:00,22,29,India
प्रज्वल रेवन्ना,11400.0,2025-08-02,23:00,22,30,India
Sarfaraz,10000.0,2025-08-02,23:00,22,31,India
चित्रा त्रिपाठी,10000.0,2025-08-02,23:00,22,32,India
indira,10000.0,2025-08-02,23:00,22,33,India
Swadeshi,12100.0,2025-08-02,23:00,22,34,India
KING KHAN NATIONAL AWARDEE,10000.0,2025-08-02,23:00,22,35,India
McLaren,26300.0,2025-08-02,23:00,22,36,India
Tobey,10000.0,2025-08-02,23:00,22,37,India
Bazball,10000.0,2025-08-02,23:00,22,38,India
Iyer,10000.0,2025-08-02,23:00,22,39,India
Rafale,10000.0,2025-08-02,23:00,22,40,India
Jailer,10000.0,2025-08-02,23:00,22,41,India
#IndiaWithPalestine,11700.0,2025-08-02,23:00,22,42,India
#RavindraJadeja𓃵,10000.0,2025-08-02,23:00,22,43,India
#Rajinikanth,37800.0,2025-08-02,23:00,22,44,India
#Nagarjuna,10700.0,2025-08-02,23:00,22,45,India
#LokeshKanagaraj,16100.0,2025-08-02,23:00,22,46,India
#33YearsOfAJITHISM,38400.0,2025-08-02,23:00,22,47,India
#YashasviJaiswal,10000.0,2025-08-02,23:00,22,48,India
#AamirKhan,52500.0,2025-08-02,23:00,22,49,India
#akashdeep,10000.0,2025-08-02,23:00,22,50,India
#CoolieUnleashed,76000.0,2025-08-02,22:00,23,1,India
#SaveKaashviArohvi,10000.0,2025-08-02,22:00,23,2,India
#IndiaWithPalestine,10100.0,2025-08-02,22:00,23,3,India
#Rajinikanth,33000.0,2025-08-02,22:00,23,4,India
#Nagarjuna,10000.0,2025-08-02,22:00,23,5,India
Charles,126400.0,2025-08-02,22:00,23,6,India
MUNAWAR HOSTING PPP ON TV,37800.0,2025-08-02,22:00,23,7,India
Loki,27200.0,2025-08-02,22:00,23,8,India
Lewis,55000.0,2025-08-02,22:00,23,9,India
Vikram,13600.0,2025-08-02,22:00,23,10,India
अरुण जेटली,19500.0,2025-08-02,22:00,23,11,India
तेजस्वी यादव,30000.0,2025-08-02,22:00,23,12,India
Hamilton,35100.0,2025-08-02,22:00,23,13,India
चुनाव आयोग,61300.0,2025-08-02,22:00,23,14,India
Karun Nair,10000.0,2025-08-02,22:00,23,15,India
Aston Martin,10000.0,2025-08-02,22:00,23,16,India
Sundar Pichai,10000.0,2025-08-02,22:00,23,17,India
Epic,191800.0,2025-08-02,22:00,23,18,India
Thalaivar,31900.0,2025-08-02,22:00,23,19,India
प्रज्वल रेवन्ना,12000.0,2025-08-02,22:00,23,20,India
Alonso,28600.0,2025-08-02,22:00,23,21,India
Arun Jaitley,46700.0,2025-08-02,22:00,23,22,India
Ferrari,35600.0,2025-08-02,22:00,23,23,India
KING KHAN NATIONAL AWARDEE,10000.0,2025-08-02,22:00,23,24,India
Sarfaraz,10000.0,2025-08-02,22:00,23,25,India
McLaren,26100.0,2025-08-02,22:00,23,26,India
Swadeshi,11100.0,2025-08-02,22:00,23,27,India
Tobey,10000.0,2025-08-02,22:00,23,28,India
Jailer,10000.0,2025-08-02,22:00,23,29,India
casado,28100.0,2025-08-02,22:00,23,30,India
आकाश दीप,10000.0,2025-08-02,22:00,23,31,India
Iyer,10000.0,2025-08-02,22:00,23,32,India
Andrew,72700.0,2025-08-02,22:00,23,33,India
चित्रा त्रिपाठी,10000.0,2025-08-02,22:00,23,34,India
FirstKhaotung x FBMatch2025,39500.0,2025-08-02,22:00,23,35,India
indira,10000.0,2025-08-02,22:00,23,36,India
Danger,58200.0,2025-08-02,22:00,23,37,India
Nehru ji,10000.0,2025-08-02,22:00,23,38,India
राजीव गांधी,10000.0,2025-08-02,22:00,23,39,India
Rafale,10000.0,2025-08-02,22:00,23,40,India
Gavaskar,10000.0,2025-08-02,22:00,23,41,India
#LokeshKanagaraj,14800.0,2025-08-02,22:00,23,42,India
#33YearsOfAJITHISM,32000.0,2025-08-02,22:00,23,43,India
#akashdeep,10000.0,2025-08-02,22:00,23,44,India
#INDvsENG2025,10000.0,2025-08-02,22:00,23,45,India
#YashasviJaiswal,10000.0,2025-08-02,22:00,23,46,India
#AamirKhan,48900.0,2025-08-02,22:00,23,47,India
#MadhanBob,10000.0,2025-08-02,22:00,23,48,India
#HungariangGP,10000.0,2025-08-02,22:00,23,49,India
#StarSouth,10000.0,2025-08-02,22:00,23,50,India
